,CP002989.1_v1,CP002989.1_v2,CP002989.1_v3,CP002989.1_v4,CP007061.1_v1,CP007061.1_v2,CP031298.1_v1,CP040680.1_v1,CP046867.1_v1,CP050016.1_v1,CP050017.1_v1,CP119561.1_v1,CP119562.1_v1,CP119781.1_v1,CP119793.1_v1,CP119808.1_v1,CP126163.1_v1,NC_002608.1_v1,NC_004852.1_v1,NC_006393.1_v1,NC_006394.1_v1,NC_006422.1_v1,NC_006423.1_v1,NC_006424.1_v1,NC_006425.1_v1,NC_010597.1_v1,NC_010598.1_v1,NC_012624.1_v1,NC_014299.1_v1_v1,NC_014299.1_v2,NC_014299.1_v3_v1,NC_014300.1_v1,NC_015667.1_v1,NC_019963.1_v1_v1,NC_019963.1_v2,NC_021914.1_v1,NC_023011.1_v1,NZ_AP017570.1_v1,NZ_AP017571.1_v1,NZ_CP008875.1_v1,NZ_CP010532.1_v1,NZ_CP010533.1_v1,NZ_CP011565.1_v1,NZ_CP019068.1_v1,NZ_CP019156.1_v1,NZ_CP019286.1_v1,NZ_CP024045.1_v1,NZ_CP026312.1_v1,NZ_CP026313.1_v1,NZ_CP031308.1_v1,NZ_CP031314.1_v1,NZ_CP034344.1_v1,NZ_CP034344.1_v2,NZ_CP035121.1_v1,NZ_CP039134.1_v1,NZ_CP039135.1_v1,NZ_CP040331.1_v1,NZ_CP040331.1_v2,NZ_CP045489.1_v1,NZ_CP053943.1_v1,NZ_CP054586.1_v1,NZ_CP054586.1_v2,NZ_CP054589.1_v1,NZ_CP054589.1_v2,NZ_CP054708.1_v1,NZ_CP054709.1_v1,NZ_CP054709.1_v2,NZ_CP058531.1_v1,NZ_CP063206.1_v1,NZ_CP063206.1_v2,NZ_CP063208.1_v1,NZ_CP064790.1_v1,NZ_CP069189.1_v1,NZ_CP069193.1_v1,NZ_CP070334.1_v1,NZ_CP070335.2_v1,NZ_CP070375.1_v1,NZ_CP073372.1_v1,NZ_CP077714.1_v1,NZ_CP077716.1_v1,NZ_CP082248.1_v1,NZ_CP082287.1_v1,NZ_CP082289.1_v1,NZ_CP083668.1_v1,NZ_CP083669.1_v1,NZ_CP084465.1_v1,NZ_CP084467.1_v1,NZ_CP084468.1_v1,NZ_CP084470.1_v1,NZ_CP084471.1_v1,NZ_CP084473.1_v1,NZ_CP084474.1_v1,NZ_CP084474.1_v2,NZ_CP084475.1_v1,NZ_CP084882.1_v1,NZ_CP084885.1_v1,NZ_CP085325.1_v1,NZ_CP085883.1_v1,NZ_CP087722.1_v1,NZ_CP087722.1_v2,NZ_CP089469.1_v1,NZ_CP089469.1_v2,NZ_CP089470.1_v1,NZ_CP089595.1_v1,NZ_CP090373.1_v1,NZ_CP095006.1_v1,NZ_CP095006.1_v2,NZ_CP095008.1_v1,NZ_CP095009.1_v1,NZ_CP095009.1_v2,NZ_CP095399.1_v1,NZ_CP095484.1_v1,NZ_CP095485.1_v1,NZ_CP098517.1_v1,NZ_CP098519.1_v1,NZ_CP100410.1_v1,NZ_CP100446.1_v1,NZ_CP100450.1_v1,NZ_CP100451.1_v1,NZ_CP100458.1_v1,NZ_CP101155.1_v1,NZ_CP101324.1_v1,NZ_CP101826.1_v1,NZ_CP101874.1_v1,NZ_CP104744.1_v1,NZ_CP104744.1_v2,NZ_CP106967.1_v1,NZ_CP106970.1_v1,NZ_CP111038.1_v1,NZ_CP111039.1_v1,NZ_CP111040.1_v1,NZ_CP119783.1_v1,NZ_CP119784.1_v1,NZ_CP119792.1_v1,NZ_CP119798.1_v1,NZ_CP119799.1_v1,NZ_CP119806.1_v1,NZ_CP119813.1_v1,NZ_CP120471.1_v1,NZ_CP126160.1_v1,NZ_CP126160.1_v2,NZ_CP127175.1_v1,NZ_CP127176.1_v1,NZ_CP128378.1_v1,NZ_CP135524.1_v1,NZ_CP135525.1_v1,NZ_CP135526.1_v1,NZ_LN831303.1_v1,NZ_LN831304.1_v1,NZ_MN918441.1_v1,NZ_MN918442.1_v1,NZ_OX281346.1_v1,NZ_OX281346.1_v2,U95377.1_v1
NZ_CP083668.1_v1,0.9842090365522358,0.9853250096214727,0.9807859269683478,0.9660968833542962,0.9575028959683314,0.9840426685280671,0.9602335954967512,0.9701424715850661,0.9853816698159844,1.0,1.0,1.0,1.0,0.9720714522580661,1.0,0.9734682993675345,1.0,0.9844866390549761,1.0,0.9800995043748605,0.9529460501560119,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9705563384058312,0.973053841233467,0.9724523258828314,1.0,1.0,0.9842775435189763,0.9528695846103237,0.9580791261273632,1.0,1.0,0.9580956298350264,1.0,1.0,0.9480341008671939,0.9577748226672984,0.9647828215568771,0.9846330310349553,0.9712148900500427,0.9605969893959027,0.965519936832306,0.9606778028319212,0.9842058200878602,0.9529460501560119,0.9800995043748605,0.9753255474084837,0.9723920342692465,0.9693525272891684,0.984301526250029,0.9655672054239997,0.9728618583687756,0.96526080903347,0.9842981593174488,0.9713934299013635,0.9642955856084982,0.9655241442499961,0.9197737859979073,0.9439141857993707,0.9531430556719012,0.9924336847944392,0.984414234395364,0.9881744444371515,0.9720099994544844,0.9842504361225204,0.9844866390549761,0.9846185358484424,1.0,1.0,1.0,0.9728663418005383,0.9843000777695778,0.9529460501560119,0.0,0.9842274391341208,1.0,1.0,0.9844594164311273,0.9711183560484484,0.9551536518716075,0.9574262871463805,0.9836063170546182,0.9854978958560083,0.9376918657329498,0.9921595429391652,0.9836063170546182,0.9531891405019608,0.9844866390549761,0.9924142773511965,0.9920392815326953,1.0,0.9707782786777626,0.9708733867707962,0.9656445698965848,0.965771803646862,1.0,0.9915939809704393,1.0,0.9914776521872384,1.0,0.951379389113404,0.9504387325127925,0.9637421541961215,0.9842055099930345,0.9635547232288576,0.967084868505008,0.930860248091546,1.0,0.9489210290029999,0.9352207087675452,1.0,0.9536300367653482,0.9763236584681911,0.9602335954967512,0.9714392536677198,0.9647196943433464,0.9843793785104449,0.9709465485186498,1.0,1.0,0.9921310321862167,0.9824670025644141,1.0,0.9825977824364134,0.9879906741214063,0.9675797766096004,0.948321274824959,0.9398762607168689,1.0,0.9840936917179472,0.9840936917179472,0.9673466356456455,0.9838790612544883,0.9923417157856987,0.9863385975455151,0.9732862774966075,0.9747496225116749,0.9847951446723908,0.9723660833034361,0.9538629659500389,0.8627092792161928,1.0,1.0,1.0
NZ_CP083669.1_v1,0.773656469769736,0.9792579988725985,0.8940785206786609,0.8379630096619942,0.8031552059440115,0.8043573691980235,0.9866735222508509,0.958392643011191,0.958392643011191,1.0,1.0,1.0,0.9924471960715919,0.779133079986907,0.9537395850657746,0.7984554659683853,1.0,0.9184195245851637,1.0,1.0,0.9430852377598363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8128108561091859,0.9598473748988946,0.9346194905666207,1.0,0.9813349031525472,0.7094661171751375,0.8164300078705616,0.8088008553002014,1.0,1.0,0.8093265235091693,0.9617518410945007,1.0,0.849480775604812,0.8878787407265195,0.8190585136408696,0.8079389750433522,0.8582777074803996,0.9425848080309382,0.7564729502455391,0.9514473711123866,0.8389131801539348,0.9521491831238532,1.0,1.0,0.9871831206063378,0.9865148737062182,0.7751936300371468,0.8176727646273825,0.9510775432909219,0.8438436692680251,0.711027154842689,0.9760853072706253,0.8762051924671056,0.8541509572175808,0.9917247948421017,0.8548167818543304,0.7996686174200011,1.0,0.7462967776471502,1.0,0.7385553544592333,0.760863664586773,0.7832067908559704,0.7882582157508278,1.0,1.0,1.0,1.0,0.7550974459085462,0.9430852377598363,0.9842274391341208,0.0,1.0,1.0,0.8097337898209916,0.8063368461844063,0.7799316987773866,1.0,0.9642154184333595,1.0,0.9826680983899964,0.9641620019846355,0.964111578732225,0.8204121657004347,0.8884106828917067,0.9289691471927409,0.9391740983861956,0.9839588693760242,0.7771700091141864,0.9627448878549377,0.8106969945249409,0.868782344609747,1.0,1.0,0.9646842536822798,0.9605715764616384,0.9792444264137934,0.8127910944119416,0.8435589122638588,0.7798417217493477,0.6596868362845809,0.7766982322164904,0.8817407478495874,0.9777885308354581,0.9608634287464184,0.9924644243222621,0.9551602394347926,1.0,0.8074471989580663,0.7821384376255573,0.9866735222508509,0.7973873380124037,0.8518856243210667,0.80629507810565,0.8158335289010833,0.9527793988857901,1.0,0.961865875170619,0.9338214846402322,0.9533442964774042,0.9414100252429324,1.0,0.9119874842822817,0.8627473307377979,0.8314521080960224,0.9532892790160942,0.8044040282877205,0.7988358328037307,0.8979459869083457,0.8434222317024005,0.7820838138512725,1.0,0.9925838100961368,1.0,0.9843625684328766,0.7710025009810746,0.8149354549603555,0.9844419282884926,1.0,1.0,1.0
NZ_CP084465.1_v1,1.0,1.0,1.0,1.0,1.0,0.9915611853473034,1.0,1.0,1.0,0.9905696532571469,0.9834489265556523,0.9901874349677883,0.9906603296681358,1.0,1.0,1.0,0.9914041972166914,1.0,1.0,0.9921473007265442,0.9829534712736073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9831932973310467,0.9828935482309059,1.0,1.0,1.0,1.0,1.0,1.0,0.9836022505471254,1.0,0.9825310324743297,1.0,0.9836078337459201,0.9693457309271313,1.0,1.0,0.9835744835808539,1.0,0.9907539628188047,1.0,1.0,1.0,0.982822795443258,0.982610356746646,0.9825077712902369,1.0,0.9829534712736073,0.9921473007265442,0.9833469233371279,1.0,1.0,1.0,0.9826131445006252,0.9826740322785514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9747194302719542,0.9905403398130289,1.0,1.0,1.0,1.0,1.0,1.0,0.992104818936837,1.0,1.0,1.0,1.0,0.9829534712736073,1.0,1.0,0.0,0.8166450358747649,1.0,1.0,1.0,1.0,0.9861109075046071,0.9915874521727646,1.0,0.9907059435270276,1.0,0.9825310324743297,1.0,1.0,0.9734236725669188,0.9816076855511797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9824428943939781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9825310324743297,1.0,1.0,0.9910481862864033,0.990886406520495,0.9736000661812146,0.9811017266046292,1.0,1.0,1.0,1.0,1.0,1.0,0.9840310587138632,0.9904265897303686,1.0,0.9914068277308273,1.0,1.0,1.0,1.0,0.9922942135464103,1.0,0.9923484419729173,0.9814867332306113,0.9903459422654973,0.9911517539069628,1.0,1.0,1.0,1.0,1.0,1.0
NZ_CP084467.1_v1,1.0,1.0,1.0,0.9924093558066399,1.0,1.0,1.0,1.0,1.0,0.9904096954769517,0.9828164757767884,0.9826496769202897,0.9903566570909519,1.0,1.0,1.0,0.9908062453752251,1.0,1.0,0.9921829349661982,0.9825650639281021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9833207128221202,0.9667622582041434,0.990856481061449,1.0,1.0,1.0,1.0,1.0,0.9848965653070589,1.0,1.0,1.0,0.9847183483116224,0.9846570999596785,1.0,1.0,0.9763951449884641,1.0,1.0,1.0,1.0,1.0,0.9824973326200777,1.0,0.9823526824764419,1.0,0.9825650639281021,0.9921829349661982,1.0,1.0,1.0,1.0,1.0,0.9824819715428774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9845995970946507,0.9824247327174436,1.0,1.0,1.0,1.0,1.0,1.0,0.9922030044528062,1.0,1.0,1.0,1.0,0.9825650639281021,1.0,1.0,0.8166450358747649,0.0,1.0,1.0,1.0,1.0,0.9887406023726774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9923219459622895,0.991890358968508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9911366021877716,0.9907174841600652,0.9820959682105389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9922988638431521,1.0,1.0,0.9911321781412702,1.0,1.0,1.0,1.0,1.0,1.0,0.9922988638431521,0.9909905406226889,1.0,0.9912567024291297,1.0,1.0,1.0,1.0,1.0,1.0
NZ_CP084468.1_v1,0.7406187498151693,0.9548292670893803,0.9867276308604441,0.8150989007672513,0.7960148190969419,0.7946705869951222,0.941005187166686,0.9128474500800843,0.9135165799962223,1.0,1.0,1.0,1.0,0.7286956299398641,0.928340384090707,0.8272644352712033,1.0,0.9167393124549905,1.0,1.0,0.9268091928336634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6958156591823924,0.8993936754102841,0.9860299678555134,1.0,1.0,0.7402199541041887,0.8139324120457715,0.8068662274204095,1.0,0.948746664834359,0.8071288857652149,0.961525510627026,1.0,0.7298664912779117,0.8780006218261522,0.8069993713126636,0.7769143395708338,0.868079373371168,0.9269157516303427,0.791608558786551,0.9291693069747489,0.849762851540456,0.9285142622440249,1.0,0.9857848795722769,0.9383898883992072,0.9459146472942475,0.7081541322776514,0.7941906036256278,0.9288700984750209,0.8141458768847604,0.7019583084562034,0.9733555775281447,0.8668132503053186,0.8675917372835951,0.9918596884685,0.8754602441033119,0.812408747105333,1.0,0.8177605002923712,1.0,0.6788170828748076,0.8305388237066199,0.7825051785272645,0.8077695684357207,1.0,1.0,1.0,0.9889342640118672,0.745577471865762,0.9277208567163951,0.9844594164311273,0.8097337898209916,1.0,1.0,0.0,0.69093766916245,0.7632985857777623,0.9875374553119292,0.9508476906357763,0.9520141953849688,0.9793853914725151,0.9516811330094854,0.9514910704470579,0.8164671147251394,0.8768360325444721,0.9508264680586548,0.9397484825483228,1.0,0.6789202108500155,0.9839871174111944,0.8008084377049328,0.8501124622198694,1.0,1.0,1.0,1.0,1.0,0.7699856380366078,0.815652698729132,0.6824987723979274,0.6778084789360272,0.7014859278550347,0.8795434854572198,0.9894006360266928,0.9188059649706924,0.9805172954838399,0.9773955412395946,1.0,0.7931010198373774,0.791879267714674,0.941005187166686,0.7835484397663697,0.8966651765381182,0.8243089599672875,0.7604124105046545,0.9496097695201874,0.9921934843117229,0.9527890926022624,0.9643008343107098,0.9280703012629599,0.9534644049780173,0.991554769391773,0.911963338898823,0.8837446270915632,0.888786453336955,0.9278849079705694,0.6850870358078273,0.6783916379031008,0.8207761623245343,0.854677684107164,0.7977920863966645,0.9916287576449114,0.9868904820155308,0.9868469287996355,0.9843331305842163,0.6998942212768093,0.8123301008643664,0.9844125666509176,1.0,1.0,1.0
NZ_CP084470.1_v1,0.7375692365113755,0.9584061600969712,0.9782860903002303,0.8109879657999576,0.7868367505437198,0.7897075959518202,0.9085955588446153,0.9246062739224786,0.9246062739224786,1.0,1.0,1.0,1.0,0.7044211924699476,0.9288192557081179,0.8262266695820828,1.0,0.9108147679571101,1.0,1.0,0.9117446334543506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9917150204469576,1.0,0.659091325763988,0.8855399732881049,0.9579987570110702,1.0,1.0,0.722649702922908,0.7947497129282683,0.789051803443236,1.0,0.9493885950213071,0.7895154414359247,0.9610472495229511,1.0,0.7207644841493077,0.8776043432521702,0.8000395043174597,0.7730552208202967,0.866903435143082,0.9128453766622897,0.7820216155152461,0.9138751246942791,0.8458743162236728,0.9134607491248129,1.0,0.965358922541863,0.9204015195084951,0.9260907885797812,0.6891055111288049,0.7919671002615919,0.9323034416673424,0.7948841453508853,0.6860062681952485,0.9748504131357568,0.8580904398425382,0.8778957812032667,0.9649895466509231,0.8851939804726188,0.8108452330860207,1.0,0.8050144999737618,0.9923671012206302,0.6660126790636998,0.8216527760089758,0.7758707704623229,0.7992836902087578,1.0,1.0,1.0,0.9507026191399164,0.7444422710857753,0.9112292631821156,0.9711183560484484,0.8063368461844063,1.0,1.0,0.69093766916245,0.0,0.6966187882301428,0.9744057966728356,0.9372835841421424,0.9574710596110553,0.9380584632206984,0.9539141830625432,0.9380804065274277,0.7980335479686551,0.871956167684537,0.9499987912828446,0.9398735072665875,1.0,0.6541611589917478,0.9644999661743183,0.7910683500170292,0.8364903491828218,1.0,1.0,1.0,1.0,1.0,0.7650133039582657,0.8125493823836423,0.6746144626201557,0.6729722215838154,0.6904152352731047,0.879850838891649,0.9765221551627811,0.9282304977735889,0.9818058780064034,0.9762303038283029,1.0,0.7748755904566561,0.7887372591986431,0.9085955588446153,0.7667370895396902,0.8958280296590748,0.8235960946623344,0.7299811097296636,0.949200966293706,1.0,0.9346046750604522,0.9580954499390495,0.9282474087981504,0.9480833956071143,0.9910579911207008,0.9139867845024394,0.8808861167852544,0.8868216568945916,0.9282067404019945,0.6796288558134318,0.6728644523692566,0.8223000366181513,0.8559422947898646,0.7902575509630306,0.9916287576449114,0.9681954066492341,0.9681657015439833,0.9749919318268621,0.6619749177299823,0.801508390738003,0.9844077301857203,1.0,1.0,1.0
NZ_CP084471.1_v1,0.7764990752168737,0.9640264416845342,0.978193537350269,0.8253723664543601,0.7949059073406781,0.7905691294590785,0.8873825580453499,0.9531814605218175,0.9531814605218175,1.0,1.0,1.0,1.0,0.7233426155499336,0.9394781578836072,0.8122884078450021,1.0,0.9163548881452115,1.0,1.0,0.9053335776615752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7300793780580019,0.9152805629198656,0.9338448914722431,1.0,0.9893631685075314,0.7529209028781225,0.7866891568345364,0.8050104542794156,1.0,0.9890990458765244,0.8053898100686291,0.9619697940047035,1.0,0.8081581283751293,0.8856374404348245,0.8151962450945316,0.8010006747280346,0.8595005390143136,0.9084775346935066,0.7953001593826027,0.9087782027576647,0.8417117793171653,0.9069659543600144,1.0,0.9449661863741249,0.9402026359389836,0.9328106948124729,0.7838526654666479,0.817627164644499,0.9464204094711949,0.8294923638905387,0.7552645415171959,0.9734824348774923,0.8804385233128204,0.8745915600987002,0.9421230970555832,0.886678177575942,0.8246418466912296,1.0,0.8182197664291904,0.9924698872595376,0.7282641501604571,0.8151712468074035,0.7928967708170416,0.8134588050427282,1.0,1.0,1.0,0.9485156701790095,0.7718509965854896,0.9062836857353329,0.9551536518716075,0.7799316987773866,1.0,1.0,0.7632985857777623,0.6966187882301428,0.0,0.9521038941050217,0.915005727009276,0.9776917515811447,0.890761315642585,0.9508372998436722,0.915738915423657,0.7829129696084353,0.8893067579176848,0.9401071002987417,0.9400992423380321,1.0,0.7153446224325597,0.9433087052006353,0.84790248689055,0.8653884183476597,1.0,1.0,1.0,1.0,1.0,0.7900473766917018,0.8183045413242431,0.7361127548069224,0.7421509703001532,0.767774259740521,0.8801943478237955,0.9507110788704572,0.9386789345136134,0.980222258502585,0.9664998226687308,1.0,0.7792803464047918,0.7971708691678754,0.8793480302651876,0.7740252069869038,0.8966037735009391,0.8124758609863398,0.7548420384739278,0.9496874082015506,1.0,0.9378098951228319,0.9760087138749549,0.9465918769716282,0.9716201389446038,0.9908096019851648,0.9144364408117287,0.8810416517094659,0.8869529233598924,0.9466167992945735,0.7606175512373893,0.7552779670793216,0.8887062054401496,0.8448764006623872,0.80709030323222,0.9913671563213149,0.9248642308009734,0.945597664119966,0.9597533356448507,0.7314642909489775,0.8016063133004901,0.9845104745029117,1.0,1.0,1.0
NZ_CP084473.1_v1,0.9925088468660176,0.8642909169424556,0.9591862291148395,0.9717883680340862,0.9728357275934874,0.9886690720818684,0.8126212918569535,0.8597449939683273,0.8597449939683273,0.9788676730446144,0.976126180358038,0.9366180882377549,0.9789949174118591,0.973141023539259,1.0,0.9882570072518896,0.9695428888544613,1.0,1.0,0.9708267427209736,0.9734409494397535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9657500604346974,1.0,1.0,0.9836899582941354,0.8373004210575795,0.8347032778749599,1.0,0.936455515547074,1.0,0.9495413740405467,0.9771735398786816,0.978614110351902,0.9890733307118976,0.9771735398786816,1.0,0.9688513447142099,0.988663351454719,0.9869003748427089,0.9637756567577428,0.9887931708389767,1.0,0.9730083806050784,0.9720291761260428,0.9657692575840534,1.0,0.9734409494397535,0.9708267427209736,0.8404460492985952,0.8464748548871768,0.8215201790977548,1.0,0.9646339340289523,0.9875805432231956,0.9832575152898229,1.0,0.966234991644574,0.985511216833483,0.985766425866245,0.9738354444295627,0.9848234814496349,0.9838314116650081,1.0,0.968488025497264,0.8640817818422268,0.9737635699291594,1.0,1.0,1.0,0.9606174240294315,1.0,1.0,0.8288037951670459,0.9925674942273349,0.9739342998352821,0.9574262871463805,1.0,1.0,1.0,0.9875374553119292,0.9744057966728356,0.9521038941050217,0.0,0.9059859401899457,0.8284938433475653,0.6989203075082302,0.9775841478093759,0.9053939082517557,0.9575386781351987,1.0,1.0,1.0,1.0,0.9633630579538266,0.973818551976944,0.975251319893348,0.9724357895406118,1.0,1.0,1.0,1.0,0.9895059545477014,0.9701593295377997,0.9718621918332454,0.986533760437722,0.9872865315933773,1.0,0.9756818410572056,0.8913153678251152,1.0,0.9681769529442432,0.9746278326522987,1.0,0.9494409614112874,1.0,0.8126212918569535,0.9766766341016953,0.9848367897930129,0.9925435184022618,0.96822256976467,0.989357543530539,0.9917736734860404,0.9836253832772236,0.9757537032331082,1.0,0.9570667502931511,0.8820152125524275,0.9768555502083832,0.976372641330525,0.975172291635647,1.0,0.9866627664173164,0.9867846841562739,0.9749030672914326,1.0,1.0,0.8625399230063437,0.8335236607522682,0.8325500051301976,0.9541229237584902,0.9855934301389069,0.9571024916428876,1.0,1.0,1.0,1.0
NZ_CP084474.1_v1,0.9632801105086307,1.0,0.9893361479869847,0.9879832712390648,0.9895757559532082,0.9520089474038567,0.9529078990647738,0.9887790810907824,0.9887790810907824,0.9837637121504034,1.0,0.9586734112936153,1.0,0.935593229183463,0.8622565477682481,0.9635618763847386,1.0,0.9771092730462728,1.0,1.0,0.9736462733448554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9496126360636259,1.0,1.0,0.9468963711601143,0.9722632131984701,0.9655800214532745,1.0,0.9876545530472532,0.9626634720287387,0.9733982470475865,0.9632919167744801,0.9876545530472532,0.9891299253554688,0.9633865582889954,0.9232511086823342,1.0,0.9507848801732982,0.9905864398712065,0.987903690253893,0.9522702343070828,0.9641444969558096,0.9732981679298705,0.9885773047864436,0.9655962694867036,0.9769676591680183,0.9736462733448554,1.0,0.9662105477204046,0.985195500605446,0.9796860885242008,0.9626379286944065,0.98865662905876,0.9876636165126725,0.9917609067671406,0.9631307380231392,0.9905232530481846,1.0,1.0,0.9842299897753664,1.0,0.9362341159193683,1.0,0.9629542827040576,1.0,0.9364675497225761,0.9763597271188634,0.9643184244526112,0.9771092730462728,0.9810153614166987,1.0,1.0,0.9762367103847338,0.9631861861080371,0.9741692411513784,0.9836063170546182,0.9642154184333595,0.9861109075046071,0.9887406023726774,0.9508476906357763,0.9372835841421424,0.915005727009276,0.9059859401899457,0.0,0.9890974050314694,0.9243373860259442,0.7171432810571733,0.751906799084477,0.9743148006239615,0.9643184244526112,0.9647327740764776,0.9791595031231483,0.9798180108976695,0.9335460127643851,0.9845655219078054,0.9834311361983339,0.98865662905876,1.0,1.0,1.0,1.0,0.9889593563837225,0.9462591597198486,0.9883015951797518,0.9493132224416402,0.9493876474883213,0.9631025183799529,0.9899258174158218,0.9596252099808193,0.8997546130240257,0.9902146233581829,0.9879832712390648,0.9915010836921601,0.9736466361831225,0.9642598876581099,0.9529078990647738,0.9398652260805885,1.0,0.9638416620166317,0.8976004374859732,0.9198810092814236,1.0,0.8652442195874459,0.9750730003229677,0.8620323683241616,0.9492957568354503,0.9843216832646062,0.9793934196230519,0.9915317399354981,0.9915262382072857,0.8597529964198583,0.9541627272145025,0.9493109486904356,0.9885457817857185,0.9645567153641486,0.9753432443232783,0.9924568943502844,0.9636311715034903,0.9650063032605449,0.9826704382197191,0.9484064206506001,0.9652912406503915,1.0,1.0,1.0,1.0
NZ_CP084474.1_v2,0.9759025100145046,0.8595968114476331,0.9581105841856736,0.9578264825085616,0.9319825719354726,0.9821308855895338,0.8354145522389191,0.8324068356161795,0.8324068356161795,0.9774607859812213,0.9547153748480413,0.9783747946314808,0.9783866328457695,0.9789567688873454,0.9839663807387424,0.9882267064696492,0.9776441082770596,1.0,1.0,0.977032685228401,0.9793333084911439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9725002085637094,0.8269863579398187,0.8281547289382697,1.0,0.9774365635993391,1.0,0.9568320646227211,0.9924135616157009,0.9772870489830543,0.970447168786659,0.9924135616157009,1.0,0.977319019707173,0.9579143779742775,0.9786144831023122,0.9417246713064182,0.982482335447995,1.0,0.9791835443493524,0.9650024057160689,0.9792897744681265,1.0,0.9867714340589245,0.977032685228401,0.8227931869008223,0.8261027190506469,0.8255037450094085,0.9722529364620417,0.9574586453972674,0.9792520175013321,0.939972736797698,0.9754402206550913,0.9791824334950924,0.9622309128086334,0.9541191706237429,0.9639572390882457,0.9846237236074346,0.9809203965014475,1.0,0.9925716124153738,0.8179515497596517,0.9517724537591044,0.9926190183317449,0.9924135616157009,0.9891699762925587,0.9616891164330833,1.0,1.0,0.8319396488622087,0.9924093558066399,0.9801524147413653,0.9854978958560083,1.0,0.9915874521727646,1.0,0.9520141953849688,0.9574710596110553,0.9776917515811447,0.8284938433475653,0.9890974050314694,0.0,0.7584520021597783,0.9893705475096073,0.9889382430611259,0.9571275572907234,1.0,1.0,0.9595150948856834,0.9824742814396673,0.9589085064005457,0.981979358656074,0.9263137625504533,0.9377117139870306,1.0,1.0,0.992562125330336,1.0,1.0,0.9376698588411219,0.957187535228393,0.9498612111663695,0.9501540360147424,0.9495347379229926,0.974488242742877,0.927181307780397,1.0,0.9761273503401805,0.9667600414236426,0.9771055474788707,0.9566178186552606,0.9094561609405685,0.8354145522389191,0.9653341932163729,0.9652493678975598,0.9924722884434471,0.9691016962784303,0.9578418427374761,0.9704297441269527,0.9813786271830445,0.9877047377909636,0.9839663807387424,0.9765872322777402,0.8660652484770583,0.9567668361433932,0.9828099414612999,0.9631458633129002,0.9839663807387424,0.9547497587464976,0.9572468741413833,0.908973930312063,0.9850151491827369,0.9891699762925587,0.8490989636891987,0.8509801063737527,0.8539565933904683,0.9808176117178887,0.9649072926204721,0.9429702374206903,1.0,1.0,1.0,1.0
